年份, 年底人口數,土地面積,人口密度,地區,縣市
112,"77,035 ",162.2227 ,475 ,　埔里鎮　,南  投  縣　
111,"77,244 ",162.2227 ,476 ,　埔里鎮　,南  投  縣　
110,"78,107 ",162.2227 ,481 ,　埔里鎮　,南  投  縣　
109,"79,191 ",162.2227 ,488 ,　埔里鎮　,南  投  縣　
108,"79,789 ",162.2227 ,492 ,　埔里鎮　,南  投  縣　
107,"80,340 ",162.2227 ,495 ,　埔里鎮　,南  投  縣　
106,"81,033 ",162.2227 ,500 ,　埔里鎮　,南  投  縣　
105,"81,574 ",162.2227 ,503 ,　埔里鎮　,南  投  縣　
104,"82,212 ",162.2227 ,507 ,　埔里鎮　,南  投  縣　
113,"97,147 ",104.0327 ,934 ,　草屯鎮　,南  投  縣　
112,"97,120 ",104.0327 ,934 ,　草屯鎮　,南  投  縣　
111,"96,646 ",104.0327 ,929 ,　草屯鎮　,南  投  縣　
110,"96,923 ",104.0327 ,932 ,　草屯鎮　,南  投  縣　
109,"97,489 ",104.0327 ,937 ,　草屯鎮　,南  投  縣　
108,"97,608 ",104.0327 ,938 ,　草屯鎮　,南  投  縣　
107,"97,119 ",104.0327 ,934 ,　草屯鎮　,南  投  縣　
106,"97,875 ",104.0327 ,941 ,　草屯鎮　,南  投  縣　
105,"98,431 ",104.0327 ,946 ,　草屯鎮　,南  投  縣　
104,"98,837 ",104.0327 ,950 ,　草屯鎮　,南  投  縣　
113,"50,625 ",247.3339 ,205 ,　竹山鎮　,南  投  縣　
112,"51,450 ",247.3339 ,208 ,　竹山鎮　,南  投  縣　
111,"51,863 ",247.3339 ,210 ,　竹山鎮　,南  投  縣　
110,"52,629 ",247.3339 ,213 ,　竹山鎮　,南  投  縣　
109,"53,464 ",247.3339 ,216 ,　竹山鎮　,南  投  縣　
108,"53,932 ",247.3339 ,218 ,　竹山鎮　,南  投  縣　
107,"54,540 ",247.3339 ,221 ,　竹山鎮　,南  投  縣　
106,"55,060 ",247.3339 ,223 ,　竹山鎮　,南  投  縣　
105,"55,493 ",247.3339 ,224 ,　竹山鎮　,南  投  縣　
104,"56,053 ",247.3339 ,227 ,　竹山鎮　,南  投  縣　
113,"9,776 ",49.7268 ,197 ,　集集鎮　,南  投  縣　
112,"9,924 ",49.7268 ,200 ,　集集鎮　,南  投  縣　
111,"10,068 ",49.7268 ,202 ,　集集鎮　,南  投  縣　
110,"10,227 ",49.7268 ,206 ,　集集鎮　,南  投  縣　
109,"10,461 ",49.7268 ,210 ,　集集鎮　,南  投  縣　
108,"10,615 ",49.7268 ,213 ,　集集鎮　,南  投  縣　
107,"10,804 ",49.7268 ,217 ,　集集鎮　,南  投  縣　
106,"10,904 ",49.7268 ,219 ,　集集鎮　,南  投  縣　
105,"11,035 ",49.7268 ,222 ,　集集鎮　,南  投  縣　
104,"11,229 ",49.7268 ,226 ,　集集鎮　,南  投  縣　
113,"35,133 ",83.0955 ,423 ,　名間鄉　,南  投  縣　
112,"35,801 ",83.0955 ,431 ,　名間鄉　,南  投  縣　
111,"36,234 ",83.0955 ,436 ,　名間鄉　,南  投  縣　
110,"36,925 ",83.0955 ,444 ,　名間鄉　,南  投  縣　
109,"37,507 ",83.0955 ,451 ,　名間鄉　,南  投  縣　
108,"37,951 ",83.0955 ,457 ,　名間鄉　,南  投  縣　
107,"38,265 ",83.0955 ,460 ,　名間鄉　,南  投  縣　
106,"38,796 ",83.0955 ,467 ,　名間鄉　,南  投  縣　
105,"39,220 ",83.0955 ,472 ,　名間鄉　,南  投  縣　
104,"39,666 ",83.0955 ,477 ,　名間鄉　,南  投  縣　
113,"15,832 ",141.8981 ,112 ,　鹿谷鄉　,南  投  縣　
112,"16,182 ",141.8981 ,114 ,　鹿谷鄉　,南  投  縣　
111,"16,477 ",141.8981 ,116 ,　鹿谷鄉　,南  投  縣　
110,"16,850 ",141.8981 ,119 ,　鹿谷鄉　,南  投  縣　
109,"17,231 ",141.8981 ,121 ,　鹿谷鄉　,南  投  縣　
108,"17,509 ",141.8981 ,123 ,　鹿谷鄉　,南  投  縣　
107,"17,687 ",141.8981 ,125 ,　鹿谷鄉　,南  投  縣　
106,"17,808 ",141.8981 ,125 ,　鹿谷鄉　,南  投  縣　
105,"18,010 ",141.8981 ,127 ,　鹿谷鄉　,南  投  縣　
104,"18,234 ",141.8981 ,129 ,　鹿谷鄉　,南  投  縣　
113,"13,194 ",146.6541 ,90 ,　中寮鄉　,南  投  縣　
112,"13,528 ",146.6541 ,92 ,　中寮鄉　,南  投  縣　
111,"13,841 ",146.6541 ,94 ,　中寮鄉　,南  投  縣　
110,"14,013 ",146.6541 ,96 ,　中寮鄉　,南  投  縣　
109,"14,301 ",146.6541 ,98 ,　中寮鄉　,南  投  縣　
108,"14,495 ",146.6541 ,99 ,　中寮鄉　,南  投  縣　
107,"14,680 ",146.6541 ,100 ,　中寮鄉　,南  投  縣　
106,"14,842 ",146.6541 ,101 ,　中寮鄉　,南  投  縣　
105,"15,083 ",146.6541 ,103 ,　中寮鄉　,南  投  縣　
104,"15,353 ",146.6541 ,105 ,　中寮鄉　,南  投  縣　
113,"14,414 ",121.3735 ,119 ,　魚池鄉　,南  投  縣　
112,"14,687 ",121.3735 ,121 ,　魚池鄉　,南  投  縣　
111,"14,892 ",121.3735 ,123 ,　魚池鄉　,南  投  縣　
110,"15,162 ",121.3735 ,125 ,　魚池鄉　,南  投  縣　
109,"15,466 ",121.3735 ,127 ,　魚池鄉　,南  投  縣　
108,"15,611 ",121.3735 ,129 ,　魚池鄉　,南  投  縣　
107,"15,753 ",121.3735 ,130 ,　魚池鄉　,南  投  縣　
106,"15,946 ",121.3735 ,131 ,　魚池鄉　,南  投  縣　
105,"16,154 ",121.3735 ,133 ,　魚池鄉　,南  投  縣　
104,"16,289 ",121.3735 ,134 ,　魚池鄉　,南  投  縣　
113,"16,454 ",175.7042 ,94 ,　國姓鄉　,南  投  縣　
112,"16,884 ",175.7042 ,96 ,　國姓鄉　,南  投  縣　
111,"17,256 ",175.7042 ,98 ,　國姓鄉　,南  投  縣　
110,"17,557 ",175.7042 ,100 ,　國姓鄉　,南  投  縣　
109,"17,965 ",175.7042 ,102 ,　國姓鄉　,南  投  縣　
108,"18,245 ",175.7042 ,104 ,　國姓鄉　,南  投  縣　
107,"18,629 ",175.7042 ,106 ,　國姓鄉　,南  投  縣　
106,"18,803 ",175.7042 ,107 ,　國姓鄉　,南  投  縣　
105,"19,098 ",175.7042 ,109 ,　國姓鄉　,南  投  縣　
104,"19,360 ",175.7042 ,110 ,　國姓鄉　,南  投  縣　
113,"15,800 ",106.8424 ,148 ,　水里鄉　,南  投  縣　
112,"16,085 ",106.8424 ,151 ,　水里鄉　,南  投  縣　
111,"16,387 ",106.8424 ,153 ,　水里鄉　,南  投  縣　
110,"16,665 ",106.8424 ,156 ,　水里鄉　,南  投  縣　
109,"16,980 ",106.8424 ,159 ,　水里鄉　,南  投  縣　
108,"17,247 ",106.8424 ,161 ,　水里鄉　,南  投  縣　
107,"17,496 ",106.8424 ,164 ,　水里鄉　,南  投  縣　
106,"17,803 ",106.8424 ,167 ,　水里鄉　,南  投  縣　
105,"18,015 ",106.8424 ,169 ,　水里鄉　,南  投  縣　
104,"18,339 ",106.8424 ,172 ,　水里鄉　,南  投  縣　
113,"15,169 ","1,422.4188 ",11 ,    信義鄉　,南  投  縣　
112,"15,410 ","1,422.4188 ",11 ,    信義鄉　,南  投  縣　
111,"15,594 ","1,422.4188 ",11 ,    信義鄉　,南  投  縣　
110,"15,785 ","1,422.4188 ",11 ,    信義鄉　,南  投  縣　
109,"15,878 ","1,422.4188 ",11 ,    信義鄉　,南  投  縣　
108,"16,006 ","1,422.4188 ",11 ,    信義鄉　,南  投  縣　
107,"16,230 ","1,422.4188 ",11 ,    信義鄉　,南  投  縣　
106,"16,253 ","1,422.4188 ",11 ,    信義鄉　,南  投  縣　
105,"16,381 ","1,422.4188 ",12 ,    信義鄉　,南  投  縣　
104,"16,525 ","1,422.4188 ",12 ,    信義鄉　,南  投  縣　
113,"15,410 ","1,273.5312 ",12 ,    仁愛鄉　,南  投  縣　
112,"15,538 ","1,273.5312 ",12 ,    仁愛鄉　,南  投  縣　
111,"15,732 ","1,273.5312 ",12 ,    仁愛鄉　,南  投  縣　
110,"15,810 ","1,273.5312 ",12 ,    仁愛鄉　,南  投  縣　
109,"15,818 ","1,273.5312 ",12 ,    仁愛鄉　,南  投  縣　
108,"15,905 ","1,273.5312 ",12 ,    仁愛鄉　,南  投  縣　
107,"15,969 ","1,273.5312 ",13 ,    仁愛鄉　,南  投  縣　
106,"15,748 ","1,273.5312 ",12 ,    仁愛鄉　,南  投  縣　
105,"15,709 ","1,273.5312 ",12 ,    仁愛鄉　,南  投  縣　
104,"15,771 ","1,273.5312 ",12 ,    仁愛鄉　,南  投  縣　
113,"109,082 ",93.7151 ,"1,164 ",　斗六市　,雲  林  縣　
112,"108,172 ",93.7151 ,"1,154 ",　斗六市　,雲  林  縣　
111,"107,791 ",93.7151 ,"1,150 ",　斗六市　,雲  林  縣　
110,"108,100 ",93.7151 ,"1,153 ",　斗六市　,雲  林  縣　
109,"108,677 ",93.7151 ,"1,160 ",　斗六市　,雲  林  縣　
108,"108,606 ",93.7151 ,"1,159 ",　斗六市　,雲  林  縣　
107,"108,542 ",93.7151 ,"1,158 ",　斗六市　,雲  林  縣　
106,"108,567 ",93.7151 ,"1,158 ",　斗六市　,雲  林  縣　
105,"108,401 ",93.7151 ,"1,157 ",　斗六市　,雲  林  縣　
104,"108,359 ",93.7151 ,"1,156 ",　斗六市　,雲  林  縣　
113,"43,509 ",48.1505 ,904 ,　斗南鎮　,雲  林  縣　
112,"43,218 ",48.1505 ,898 ,　斗南鎮　,雲  林  縣　
111,"43,355 ",48.1505 ,900 ,　斗南鎮　,雲  林  縣　
110,"43,584 ",48.1505 ,905 ,　斗南鎮　,雲  林  縣　
109,"44,154 ",48.1505 ,917 ,　斗南鎮　,雲  林  縣　
108,"44,296 ",48.1505 ,920 ,　斗南鎮　,雲  林  縣　
107,"44,547 ",48.1505 ,925 ,　斗南鎮　,雲  林  縣　
106,"44,941 ",48.1505 ,933 ,　斗南鎮　,雲  林  縣　
105,"45,227 ",48.1505 ,939 ,　斗南鎮　,雲  林  縣　
104,"45,590 ",48.1505 ,947 ,　斗南鎮　,雲  林  縣　
113,"70,904 ",68.7420 ,"1,031 ",　虎尾鎮　,雲  林  縣　
112,"70,386 ",68.7420 ,"1,024 ",　虎尾鎮　,雲  林  縣　
111,"70,305 ",68.7420 ,"1,023 ",　虎尾鎮　,雲  林  縣　
110,"70,648 ",68.7420 ,"1,028 ",　虎尾鎮　,雲  林  縣　
109,"70,899 ",68.7420 ,"1,031 ",　虎尾鎮　,雲  林  縣　
108,"70,994 ",68.7420 ,"1,033 ",　虎尾鎮　,雲  林  縣　
107,"70,844 ",68.7420 ,"1,031 ",　虎尾鎮　,雲  林  縣　
106,"70,892 ",68.7420 ,"1,031 ",　虎尾鎮　,雲  林  縣　
105,"70,815 ",68.7420 ,"1,030 ",　虎尾鎮　,雲  林  縣　
104,"70,551 ",68.7420 ,"1,026 ",　虎尾鎮　,雲  林  縣　
113,"44,313 ",49.7985 ,890 ,　西螺鎮　,雲  林  縣　
112,"44,494 ",49.7985 ,893 ,　西螺鎮　,雲  林  縣　
111,"44,578 ",49.7985 ,895 ,　西螺鎮　,雲  林  縣　
110,"45,029 ",49.7985 ,904 ,　西螺鎮　,雲  林  縣　
109,"45,463 ",49.7985 ,913 ,　西螺鎮　,雲  林  縣　
108,"45,723 ",49.7985 ,918 ,　西螺鎮　,雲  林  縣　
107,"46,064 ",49.7985 ,925 ,　西螺鎮　,雲  林  縣　
106,"46,244 ",49.7985 ,929 ,　西螺鎮　,雲  林  縣　
105,"46,597 ",49.7985 ,936 ,　西螺鎮　,雲  林  縣　
104,"46,840 ",49.7985 ,941 ,　西螺鎮　,雲  林  縣　
113,"27,361 ",49.0212 ,558 ,　土庫鎮　,雲  林  縣　
112,"27,513 ",49.0212 ,561 ,　土庫鎮　,雲  林  縣　
111,"27,650 ",49.0212 ,564 ,　土庫鎮　,雲  林  縣　
110,"27,938 ",49.0212 ,570 ,　土庫鎮　,雲  林  縣　
109,"28,305 ",49.0212 ,577 ,　土庫鎮　,雲  林  縣　
108,"28,544 ",49.0212 ,582 ,　土庫鎮　,雲  林  縣　
107,"28,794 ",49.0212 ,587 ,　土庫鎮　,雲  林  縣　
106,"28,932 ",49.0212 ,590 ,　土庫鎮　,雲  林  縣　
105,"29,275 ",49.0212 ,597 ,　土庫鎮　,雲  林  縣　
104,"29,401 ",49.0212 ,600 ,　土庫鎮　,雲  林  縣　
113,"37,512 ",41.4999 ,904 ,　北港鎮　,雲  林  縣　
112,"37,534 ",41.4999 ,904 ,　北港鎮　,雲  林  縣　
111,"37,849 ",41.4999 ,912 ,　北港鎮　,雲  林  縣　
110,"38,437 ",41.4999 ,926 ,　北港鎮　,雲  林  縣　
109,"39,089 ",41.4999 ,942 ,　北港鎮　,雲  林  縣　
108,"39,397 ",41.4999 ,949 ,　北港鎮　,雲  林  縣　
107,"39,905 ",41.4999 ,962 ,　北港鎮　,雲  林  縣　
106,"40,278 ",41.4999 ,971 ,　北港鎮　,雲  林  縣　
105,"40,658 ",41.4999 ,980 ,　北港鎮　,雲  林  縣　
104,"41,006 ",41.4999 ,988 ,　北港鎮　,雲  林  縣　
113,"29,554 ",166.6059 ,177 ,　古坑鄉　,雲  林  縣　
112,"29,846 ",166.6059 ,179 ,　古坑鄉　,雲  林  縣　
111,"30,138 ",166.6059 ,181 ,　古坑鄉　,雲  林  縣　
110,"30,438 ",166.6059 ,183 ,　古坑鄉　,雲  林  縣　
109,"30,868 ",166.6059 ,185 ,　古坑鄉　,雲  林  縣　
108,"31,202 ",166.6059 ,187 ,　古坑鄉　,雲  林  縣　
107,"31,358 ",166.6059 ,188 ,　古坑鄉　,雲  林  縣　
106,"31,708 ",166.6059 ,190 ,　古坑鄉　,雲  林  縣　
105,"31,995 ",166.6059 ,192 ,　古坑鄉　,雲  林  縣　
104,"32,326 ",166.6059 ,194 ,　古坑鄉　,雲  林  縣　
113,"17,794 ",44.9973 ,395 ,　大埤鄉　,雲  林  縣　
112,"17,929 ",44.9973 ,398 ,　大埤鄉　,雲  林  縣　
111,"18,231 ",44.9973 ,405 ,　大埤鄉　,雲  林  縣　
110,"18,451 ",44.9973 ,410 ,　大埤鄉　,雲  林  縣　
109,"18,604 ",44.9973 ,413 ,　大埤鄉　,雲  林  縣　
108,"18,801 ",44.9973 ,418 ,　大埤鄉　,雲  林  縣　
107,"19,030 ",44.9973 ,423 ,　大埤鄉　,雲  林  縣　
106,"19,263 ",44.9973 ,428 ,　大埤鄉　,雲  林  縣　
105,"19,480 ",44.9973 ,433 ,　大埤鄉　,雲  林  縣　
104,"19,727 ",44.9973 ,438 ,　大埤鄉　,雲  林  縣　
113,"27,450 ",50.8502 ,540 ,　莿桐鄉　,雲  林  縣　
112,"27,367 ",50.8502 ,538 ,　莿桐鄉　,雲  林  縣　
111,"27,554 ",50.8502 ,542 ,　莿桐鄉　,雲  林  縣　
110,"27,970 ",50.8502 ,550 ,　莿桐鄉　,雲  林  縣　
109,"28,311 ",50.8502 ,557 ,　莿桐鄉　,雲  林  縣　
108,"28,524 ",50.8502 ,561 ,　莿桐鄉　,雲  林  縣　
107,"28,703 ",50.8502 ,564 ,　莿桐鄉　,雲  林  縣　
106,"28,939 ",50.8502 ,569 ,　莿桐鄉　,雲  林  縣　
105,"29,089 ",50.8502 ,572 ,　莿桐鄉　,雲  林  縣　
104,"29,232 ",50.8502 ,575 ,　莿桐鄉　,雲  林  縣　
113,"16,572 ",37.6035 ,441 ,　林內鄉　,雲  林  縣　
112,"16,635 ",37.6035 ,442 ,　林內鄉　,雲  林  縣　
111,"16,930 ",37.6035 ,450 ,　林內鄉　,雲  林  縣　
110,"17,131 ",37.6035 ,456 ,　林內鄉　,雲  林  縣　
109,"17,434 ",37.6035 ,464 ,　林內鄉　,雲  林  縣　
108,"17,776 ",37.6035 ,473 ,　林內鄉　,雲  林  縣　
107,"17,995 ",37.6035 ,479 ,　林內鄉　,雲  林  縣　
106,"18,230 ",37.6035 ,485 ,　林內鄉　,雲  林  縣　
105,"18,453 ",37.6035 ,491 ,　林內鄉　,雲  林  縣　
104,"18,664 ",37.6035 ,496 ,　林內鄉　,雲  林  縣　
113,"24,642 ",59.5625 ,414 ,　二崙鄉　,雲  林  縣　
112,"24,848 ",59.5625 ,417 ,　二崙鄉　,雲  林  縣　
111,"25,220 ",59.5625 ,423 ,　二崙鄉　,雲  林  縣　
110,"25,660 ",59.5625 ,431 ,　二崙鄉　,雲  林  縣　
109,"26,029 ",59.5625 ,437 ,　二崙鄉　,雲  林  縣　
108,"26,371 ",59.5625 ,443 ,　二崙鄉　,雲  林  縣　
107,"26,855 ",59.5625 ,451 ,　二崙鄉　,雲  林  縣　
106,"27,255 ",59.5625 ,458 ,　二崙鄉　,雲  林  縣　
105,"27,518 ",59.5625 ,462 ,　二崙鄉　,雲  林  縣　
104,"27,939 ",59.5625 ,469 ,　二崙鄉　,雲  林  縣　
113,"22,599 ",58.4840 ,386 ,　崙背鄉　,雲  林  縣　
112,"22,853 ",58.4840 ,391 ,　崙背鄉　,雲  林  縣　
111,"23,098 ",58.4840 ,395 ,　崙背鄉　,雲  林  縣　
110,"23,584 ",58.4840 ,403 ,　崙背鄉　,雲  林  縣　
109,"23,784 ",58.4840 ,407 ,　崙背鄉　,雲  林  縣　
108,"24,025 ",58.4840 ,411 ,　崙背鄉　,雲  林  縣　
107,"24,345 ",58.4840 ,416 ,　崙背鄉　,雲  林  縣　
106,"24,678 ",58.4840 ,422 ,　崙背鄉　,雲  林  縣　
105,"25,083 ",58.4840 ,429 ,　崙背鄉　,雲  林  縣　
104,"25,469 ",58.4840 ,435 ,　崙背鄉　,雲  林  縣　
113,"50,001 ",80.1668 ,624 ,　麥寮鄉　,雲  林  縣　
112,"49,533 ",80.1668 ,618 ,　麥寮鄉　,雲  林  縣　
111,"49,354 ",80.1668 ,616 ,　麥寮鄉　,雲  林  縣　
110,"48,695 ",80.1668 ,607 ,　麥寮鄉　,雲  林  縣　
109,"47,951 ",80.1668 ,598 ,　麥寮鄉　,雲  林  縣　
108,"47,196 ",80.1668 ,589 ,　麥寮鄉　,雲  林  縣　
107,"46,196 ",80.1668 ,576 ,　麥寮鄉　,雲  林  縣　
106,"45,665 ",80.1668 ,570 ,　麥寮鄉　,雲  林  縣　
105,"45,126 ",80.1668 ,563 ,　麥寮鄉　,雲  林  縣　
104,"44,600 ",80.1668 ,556 ,　麥寮鄉　,雲  林  縣　
113,"13,197 ",48.3562 ,273 ,　東勢鄉　,雲  林  縣　
112,"13,399 ",48.3562 ,277 ,　東勢鄉　,雲  林  縣　
111,"13,642 ",48.3562 ,282 ,　東勢鄉　,雲  林  縣　
110,"13,849 ",48.3562 ,286 ,　東勢鄉　,雲  林  縣　
109,"14,155 ",48.3562 ,293 ,　東勢鄉　,雲  林  縣　
108,"14,416 ",48.3562 ,298 ,　東勢鄉　,雲  林  縣　
107,"14,766 ",48.3562 ,305 ,　東勢鄉　,雲  林  縣　
106,"14,893 ",48.3562 ,308 ,　東勢鄉　,雲  林  縣　
105,"15,120 ",48.3562 ,313 ,　東勢鄉　,雲  林  縣　
104,"15,391 ",48.3562 ,318 ,　東勢鄉　,雲  林  縣　
113,"11,777 ",37.0552 ,318 ,　褒忠鄉　,雲  林  縣　
112,"11,889 ",37.0552 ,321 ,　褒忠鄉　,雲  林  縣　
111,"12,143 ",37.0552 ,328 ,　褒忠鄉　,雲  林  縣　
110,"12,279 ",37.0552 ,331 ,　褒忠鄉　,雲  林  縣　
109,"12,477 ",37.0552 ,337 ,　褒忠鄉　,雲  林  縣　
108,"12,682 ",37.0552 ,342 ,　褒忠鄉　,雲  林  縣　
107,"12,912 ",37.0552 ,348 ,　褒忠鄉　,雲  林  縣　
106,"13,010 ",37.0552 ,351 ,　褒忠鄉　,雲  林  縣　
105,"13,167 ",37.0552 ,355 ,　褒忠鄉　,雲  林  縣　
104,"13,349 ",37.0552 ,360 ,　褒忠鄉　,雲  林  縣　
113,"21,424 ",54.0983 ,396 ,　臺西鄉　,雲  林  縣　
112,"21,739 ",54.0983 ,402 ,　臺西鄉　,雲  林  縣　
111,"22,151 ",54.0983 ,409 ,　臺西鄉　,雲  林  縣　
110,"22,558 ",54.0983 ,417 ,　臺西鄉　,雲  林  縣　
109,"23,012 ",54.0983 ,425 ,　臺西鄉　,雲  林  縣　
108,"23,312 ",54.0983 ,431 ,　臺西鄉　,雲  林  縣　
107,"23,730 ",54.0983 ,439 ,　臺西鄉　,雲  林  縣　
106,"23,954 ",54.0983 ,443 ,　臺西鄉　,雲  林  縣　
105,"24,212 ",54.0983 ,448 ,　臺西鄉　,雲  林  縣　
104,"24,576 ",54.0983 ,454 ,　臺西鄉　,雲  林  縣　
113,"23,020 ",71.5872 ,322 ,　元長鄉　,雲  林  縣　
112,"23,371 ",71.5872 ,326 ,　元長鄉　,雲  林  縣　
111,"23,713 ",71.5872 ,331 ,　元長鄉　,雲  林  縣　
110,"24,177 ",71.5872 ,338 ,　元長鄉　,雲  林  縣　
109,"24,694 ",71.5872 ,345 ,　元長鄉　,雲  林  縣　
108,"25,118 ",71.5872 ,351 ,　元長鄉　,雲  林  縣　
107,"25,643 ",71.5872 ,358 ,　元長鄉　,雲  林  縣　
106,"25,980 ",71.5872 ,363 ,　元長鄉　,雲  林  縣　
105,"26,361 ",71.5872 ,368 ,　元長鄉　,雲  林  縣　
104,"26,857 ",71.5872 ,375 ,　元長鄉　,雲  林  縣　
113,"20,698 ",77.1189 ,268 ,　四湖鄉　,雲  林  縣　
112,"21,017 ",77.1189 ,273 ,　四湖鄉　,雲  林  縣　
111,"21,582 ",77.1189 ,280 ,　四湖鄉　,雲  林  縣　
110,"21,891 ",77.1189 ,284 ,　四湖鄉　,雲  林  縣　
109,"22,387 ",77.1189 ,290 ,　四湖鄉　,雲  林  縣　
108,"22,749 ",77.1189 ,295 ,　四湖鄉　,雲  林  縣　
107,"23,209 ",77.1189 ,301 ,　四湖鄉　,雲  林  縣　
106,"23,667 ",77.1189 ,307 ,　四湖鄉　,雲  林  縣　
105,"24,151 ",77.1189 ,313 ,　四湖鄉　,雲  林  縣　
104,"24,742 ",77.1189 ,321 ,　四湖鄉　,雲  林  縣　
113,"24,592 ",80.4612 ,306 ,　口湖鄉　,雲  林  縣　
112,"24,985 ",80.4612 ,311 ,　口湖鄉　,雲  林  縣　
111,"25,566 ",80.4612 ,318 ,　口湖鄉　,雲  林  縣　
110,"25,976 ",80.4612 ,323 ,　口湖鄉　,雲  林  縣　
109,"26,403 ",80.4612 ,328 ,　口湖鄉　,雲  林  縣　
108,"26,830 ",80.4612 ,333 ,　口湖鄉　,雲  林  縣　
107,"27,276 ",80.4612 ,339 ,　口湖鄉　,雲  林  縣　
106,"27,653 ",80.4612 ,344 ,　口湖鄉　,雲  林  縣　
105,"28,074 ",80.4612 ,349 ,　口湖鄉　,雲  林  縣　
104,"28,489 ",80.4612 ,354 ,　口湖鄉　,雲  林  縣　
113,"22,426 ",72.9582 ,307 ,　水林鄉　,雲  林  縣　
112,"22,740 ",72.9582 ,312 ,　水林鄉　,雲  林  縣　
111,"23,242 ",72.9582 ,319 ,　水林鄉　,雲  林  縣　
110,"23,737 ",72.9582 ,325 ,　水林鄉　,雲  林  縣　
109,"24,177 ",72.9582 ,331 ,　水林鄉　,雲  林  縣　
108,"24,744 ",72.9582 ,339 ,　水林鄉　,雲  林  縣　
107,"25,308 ",72.9582 ,347 ,　水林鄉　,雲  林  縣　
106,"25,624 ",72.9582 ,351 ,　水林鄉　,雲  林  縣　
105,"26,071 ",72.9582 ,357 ,　水林鄉　,雲  林  縣　
104,"26,525 ",72.9582 ,364 ,　水林鄉　,雲  林  縣　
113,"39,342 ",66.8964 ,588 ,　太保市　,嘉  義  縣　
112,"39,299 ",66.8964 ,587 ,　太保市　,嘉  義  縣　
111,"38,919 ",66.8964 ,582 ,　太保市　,嘉  義  縣　
110,"38,571 ",66.8964 ,577 ,　太保市　,嘉  義  縣　
109,"38,536 ",66.8964 ,576 ,　太保市　,嘉  義  縣　
108,"38,301 ",66.8964 ,573 ,　太保市　,嘉  義  縣　
107,"38,069 ",66.8964 ,569 ,　太保市　,嘉  義  縣　
106,"37,781 ",66.8964 ,565 ,　太保市　,嘉  義  縣　
105,"37,497 ",66.8964 ,561 ,　太保市　,嘉  義  縣　
104,"37,212 ",66.8964 ,556 ,　太保市　,嘉  義  縣　
113,"40,409 ",49.5737 ,815 ,　朴子市　,嘉  義  縣　
112,"40,705 ",49.5737 ,821 ,　朴子市　,嘉  義  縣　
111,"40,882 ",49.5737 ,825 ,　朴子市　,嘉  義  縣　
110,"41,256 ",49.5737 ,832 ,　朴子市　,嘉  義  縣　
109,"41,669 ",49.5737 ,841 ,　朴子市　,嘉  義  縣　
108,"41,855 ",49.5737 ,844 ,　朴子市　,嘉  義  縣　
107,"42,112 ",49.5737 ,849 ,　朴子市　,嘉  義  縣　
106,"42,382 ",49.5737 ,855 ,　朴子市　,嘉  義  縣　
105,"42,585 ",49.5737 ,859 ,　朴子市　,嘉  義  縣　
104,"42,956 ",49.5737 ,867 ,　朴子市　,嘉  義  縣　
113,"24,121 ",61.7307 ,391 ,　布袋鎮　,嘉  義  縣　
112,"24,622 ",61.7307 ,399 ,　布袋鎮　,嘉  義  縣　
111,"25,056 ",61.7307 ,406 ,　布袋鎮　,嘉  義  縣　
110,"25,521 ",61.7307 ,413 ,　布袋鎮　,嘉  義  縣　
109,"25,990 ",61.7307 ,421 ,　布袋鎮　,嘉  義  縣　
108,"26,381 ",61.7307 ,427 ,　布袋鎮　,嘉  義  縣　
107,"26,773 ",61.7307 ,434 ,　布袋鎮　,嘉  義  縣　
106,"27,143 ",61.7307 ,440 ,　布袋鎮　,嘉  義  縣　
105,"27,509 ",61.7307 ,446 ,　布袋鎮　,嘉  義  縣　
104,"27,954 ",61.7307 ,453 ,　布袋鎮　,嘉  義  縣　
113,"29,610 ",64.1663 ,461 ,　大林鎮　,嘉  義  縣　
112,"29,815 ",64.1663 ,465 ,　大林鎮　,嘉  義  縣　
111,"29,744 ",64.1663 ,464 ,　大林鎮　,嘉  義  縣　
110,"30,068 ",64.1663 ,469 ,　大林鎮　,嘉  義  縣　
109,"30,381 ",64.1663 ,473 ,　大林鎮　,嘉  義  縣　
108,"30,684 ",64.1663 ,478 ,　大林鎮　,嘉  義  縣　
107,"30,896 ",64.1663 ,481 ,　大林鎮　,嘉  義  縣　
106,"31,198 ",64.1663 ,486 ,　大林鎮　,嘉  義  縣　
